,DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,C2021_HH_1,C2021_HH_1_NAME,C2021_HH_1_CODE,C2021_HH_1_TYPE,C2021_HH_1_TYPECODE,C2021_HH_1_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
458,2021,2021,2021,date,0,0,629165937,E00021710,E00021710,2021 output areas,150,458,0,Number of households,0,Number of households,1000000,0,20100,Value,107,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165937d0d20100,458,913
459,2021,2021,2021,date,0,0,629165938,E00021711,E00021711,2021 output areas,150,459,0,Number of households,0,Number of households,1000000,0,20100,Value,205,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165938d0d20100,459,913
460,2021,2021,2021,date,0,0,629165939,E00021712,E00021712,2021 output areas,150,460,0,Number of households,0,Number of households,1000000,0,20100,Value,131,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165939d0d20100,460,913
461,2021,2021,2021,date,0,0,629165940,E00021713,E00021713,2021 output areas,150,461,0,Number of households,0,Number of households,1000000,0,20100,Value,96,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165940d0d20100,461,913
462,2021,2021,2021,date,0,0,629165941,E00021714,E00021714,2021 output areas,150,462,0,Number of households,0,Number of households,1000000,0,20100,Value,87,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165941d0d20100,462,913
463,2021,2021,2021,date,0,0,629165942,E00021715,E00021715,2021 output areas,150,463,0,Number of households,0,Number of households,1000000,0,20100,Value,124,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165942d0d20100,463,913
464,2021,2021,2021,date,0,0,629165943,E00021716,E00021716,2021 output areas,150,464,0,Number of households,0,Number of households,1000000,0,20100,Value,41,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165943d0d20100,464,913
465,2021,2021,2021,date,0,0,629165944,E00021717,E00021717,2021 output areas,150,465,0,Number of households,0,Number of households,1000000,0,20100,Value,96,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165944d0d20100,465,913
466,2021,2021,2021,date,0,0,629165945,E00021718,E00021718,2021 output areas,150,466,0,Number of households,0,Number of households,1000000,0,20100,Value,167,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165945d0d20100,466,913
467,2021,2021,2021,date,0,0,629165946,E00021719,E00021719,2021 output areas,150,467,0,Number of households,0,Number of households,1000000,0,20100,Value,51,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165946d0d20100,467,913
468,2021,2021,2021,date,0,0,629165947,E00021722,E00021722,2021 output areas,150,468,0,Number of households,0,Number of households,1000000,0,20100,Value,138,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165947d0d20100,468,913
469,2021,2021,2021,date,0,0,629165948,E00021723,E00021723,2021 output areas,150,469,0,Number of households,0,Number of households,1000000,0,20100,Value,140,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165948d0d20100,469,913
470,2021,2021,2021,date,0,0,629165949,E00021724,E00021724,2021 output areas,150,470,0,Number of households,0,Number of households,1000000,0,20100,Value,112,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165949d0d20100,470,913
471,2021,2021,2021,date,0,0,629165950,E00021725,E00021725,2021 output areas,150,471,0,Number of households,0,Number of households,1000000,0,20100,Value,104,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165950d0d20100,471,913
472,2021,2021,2021,date,0,0,629165951,E00021726,E00021726,2021 output areas,150,472,0,Number of households,0,Number of households,1000000,0,20100,Value,102,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165951d0d20100,472,913
473,2021,2021,2021,date,0,0,629165952,E00021727,E00021727,2021 output areas,150,473,0,Number of households,0,Number of households,1000000,0,20100,Value,106,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165952d0d20100,473,913
474,2021,2021,2021,date,0,0,629165953,E00021728,E00021728,2021 output areas,150,474,0,Number of households,0,Number of households,1000000,0,20100,Value,111,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165953d0d20100,474,913
475,2021,2021,2021,date,0,0,629165954,E00021729,E00021729,2021 output areas,150,475,0,Number of households,0,Number of households,1000000,0,20100,Value,155,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165954d0d20100,475,913
476,2021,2021,2021,date,0,0,629165955,E00021730,E00021730,2021 output areas,150,476,0,Number of households,0,Number of households,1000000,0,20100,Value,85,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165955d0d20100,476,913
477,2021,2021,2021,date,0,0,629165956,E00021731,E00021731,2021 output areas,150,477,0,Number of households,0,Number of households,1000000,0,20100,Value,170,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165956d0d20100,477,913
478,2021,2021,2021,date,0,0,629165957,E00021732,E00021732,2021 output areas,150,478,0,Number of households,0,Number of households,1000000,0,20100,Value,95,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165957d0d20100,478,913
479,2021,2021,2021,date,0,0,629165958,E00021736,E00021736,2021 output areas,150,479,0,Number of households,0,Number of households,1000000,0,20100,Value,134,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165958d0d20100,479,913
480,2021,2021,2021,date,0,0,629165959,E00021737,E00021737,2021 output areas,150,480,0,Number of households,0,Number of households,1000000,0,20100,Value,107,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165959d0d20100,480,913
481,2021,2021,2021,date,0,0,629165960,E00021738,E00021738,2021 output areas,150,481,0,Number of households,0,Number of households,1000000,0,20100,Value,100,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165960d0d20100,481,913
482,2021,2021,2021,date,0,0,629165961,E00021740,E00021740,2021 output areas,150,482,0,Number of households,0,Number of households,1000000,0,20100,Value,131,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165961d0d20100,482,913
483,2021,2021,2021,date,0,0,629165962,E00021741,E00021741,2021 output areas,150,483,0,Number of households,0,Number of households,1000000,0,20100,Value,107,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165962d0d20100,483,913
484,2021,2021,2021,date,0,0,629165963,E00021742,E00021742,2021 output areas,150,484,0,Number of households,0,Number of households,1000000,0,20100,Value,179,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165963d0d20100,484,913
485,2021,2021,2021,date,0,0,629165964,E00021743,E00021743,2021 output areas,150,485,0,Number of households,0,Number of households,1000000,0,20100,Value,151,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165964d0d20100,485,913
486,2021,2021,2021,date,0,0,629165965,E00021745,E00021745,2021 output areas,150,486,0,Number of households,0,Number of households,1000000,0,20100,Value,101,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165965d0d20100,486,913
487,2021,2021,2021,date,0,0,629165966,E00021746,E00021746,2021 output areas,150,487,0,Number of households,0,Number of households,1000000,0,20100,Value,129,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165966d0d20100,487,913
488,2021,2021,2021,date,0,0,629165967,E00021748,E00021748,2021 output areas,150,488,0,Number of households,0,Number of households,1000000,0,20100,Value,207,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165967d0d20100,488,913
489,2021,2021,2021,date,0,0,629165968,E00021752,E00021752,2021 output areas,150,489,0,Number of households,0,Number of households,1000000,0,20100,Value,132,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165968d0d20100,489,913
490,2021,2021,2021,date,0,0,629165969,E00021753,E00021753,2021 output areas,150,490,0,Number of households,0,Number of households,1000000,0,20100,Value,106,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165969d0d20100,490,913
491,2021,2021,2021,date,0,0,629165970,E00021754,E00021754,2021 output areas,150,491,0,Number of households,0,Number of households,1000000,0,20100,Value,91,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165970d0d20100,491,913
492,2021,2021,2021,date,0,0,629165971,E00021755,E00021755,2021 output areas,150,492,0,Number of households,0,Number of households,1000000,0,20100,Value,138,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165971d0d20100,492,913
493,2021,2021,2021,date,0,0,629165972,E00021756,E00021756,2021 output areas,150,493,0,Number of households,0,Number of households,1000000,0,20100,Value,102,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165972d0d20100,493,913
494,2021,2021,2021,date,0,0,629165973,E00021757,E00021757,2021 output areas,150,494,0,Number of households,0,Number of households,1000000,0,20100,Value,128,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165973d0d20100,494,913
495,2021,2021,2021,date,0,0,629165974,E00021758,E00021758,2021 output areas,150,495,0,Number of households,0,Number of households,1000000,0,20100,Value,140,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165974d0d20100,495,913
496,2021,2021,2021,date,0,0,629165975,E00021759,E00021759,2021 output areas,150,496,0,Number of households,0,Number of households,1000000,0,20100,Value,122,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165975d0d20100,496,913
497,2021,2021,2021,date,0,0,629165976,E00021760,E00021760,2021 output areas,150,497,0,Number of households,0,Number of households,1000000,0,20100,Value,123,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165976d0d20100,497,913
498,2021,2021,2021,date,0,0,629165977,E00021761,E00021761,2021 output areas,150,498,0,Number of households,0,Number of households,1000000,0,20100,Value,97,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165977d0d20100,498,913
499,2021,2021,2021,date,0,0,629165978,E00021762,E00021762,2021 output areas,150,499,0,Number of households,0,Number of households,1000000,0,20100,Value,130,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165978d0d20100,499,913
500,2021,2021,2021,date,0,0,629165979,E00021763,E00021763,2021 output areas,150,500,0,Number of households,0,Number of households,1000000,0,20100,Value,109,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165979d0d20100,500,913
501,2021,2021,2021,date,0,0,629165980,E00021764,E00021764,2021 output areas,150,501,0,Number of households,0,Number of households,1000000,0,20100,Value,117,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165980d0d20100,501,913
502,2021,2021,2021,date,0,0,629165981,E00021766,E00021766,2021 output areas,150,502,0,Number of households,0,Number of households,1000000,0,20100,Value,123,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165981d0d20100,502,913
503,2021,2021,2021,date,0,0,629165982,E00021767,E00021767,2021 output areas,150,503,0,Number of households,0,Number of households,1000000,0,20100,Value,131,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629165982d0d20100,503,913
504,2021,2021,2021,date,0,0,629303674,E00167079,E00167079,2021 output areas,150,504,0,Number of households,0,Number of households,1000000,0,20100,Value,110,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303674d0d20100,504,913
505,2021,2021,2021,date,0,0,629303675,E00167080,E00167080,2021 output areas,150,505,0,Number of households,0,Number of households,1000000,0,20100,Value,130,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303675d0d20100,505,913
506,2021,2021,2021,date,0,0,629303676,E00167081,E00167081,2021 output areas,150,506,0,Number of households,0,Number of households,1000000,0,20100,Value,117,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303676d0d20100,506,913
507,2021,2021,2021,date,0,0,629303677,E00167085,E00167085,2021 output areas,150,507,0,Number of households,0,Number of households,1000000,0,20100,Value,204,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303677d0d20100,507,913
508,2021,2021,2021,date,0,0,629303678,E00167087,E00167087,2021 output areas,150,508,0,Number of households,0,Number of households,1000000,0,20100,Value,165,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303678d0d20100,508,913
509,2021,2021,2021,date,0,0,629303679,E00167088,E00167088,2021 output areas,150,509,0,Number of households,0,Number of households,1000000,0,20100,Value,106,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303679d0d20100,509,913
510,2021,2021,2021,date,0,0,629303680,E00167089,E00167089,2021 output areas,150,510,0,Number of households,0,Number of households,1000000,0,20100,Value,136,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303680d0d20100,510,913
511,2021,2021,2021,date,0,0,629303681,E00167090,E00167090,2021 output areas,150,511,0,Number of households,0,Number of households,1000000,0,20100,Value,220,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303681d0d20100,511,913
512,2021,2021,2021,date,0,0,629303682,E00167091,E00167091,2021 output areas,150,512,0,Number of households,0,Number of households,1000000,0,20100,Value,95,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303682d0d20100,512,913
513,2021,2021,2021,date,0,0,629303683,E00167092,E00167092,2021 output areas,150,513,0,Number of households,0,Number of households,1000000,0,20100,Value,188,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303683d0d20100,513,913
514,2021,2021,2021,date,0,0,629303684,E00167094,E00167094,2021 output areas,150,514,0,Number of households,0,Number of households,1000000,0,20100,Value,134,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303684d0d20100,514,913
515,2021,2021,2021,date,0,0,629303685,E00167095,E00167095,2021 output areas,150,515,0,Number of households,0,Number of households,1000000,0,20100,Value,120,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303685d0d20100,515,913
516,2021,2021,2021,date,0,0,629303686,E00167098,E00167098,2021 output areas,150,516,0,Number of households,0,Number of households,1000000,0,20100,Value,71,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303686d0d20100,516,913
517,2021,2021,2021,date,0,0,629303687,E00167099,E00167099,2021 output areas,150,517,0,Number of households,0,Number of households,1000000,0,20100,Value,146,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303687d0d20100,517,913
518,2021,2021,2021,date,0,0,629303688,E00167100,E00167100,2021 output areas,150,518,0,Number of households,0,Number of households,1000000,0,20100,Value,161,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303688d0d20100,518,913
519,2021,2021,2021,date,0,0,629303689,E00167101,E00167101,2021 output areas,150,519,0,Number of households,0,Number of households,1000000,0,20100,Value,158,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303689d0d20100,519,913
520,2021,2021,2021,date,0,0,629303690,E00167102,E00167102,2021 output areas,150,520,0,Number of households,0,Number of households,1000000,0,20100,Value,208,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303690d0d20100,520,913
521,2021,2021,2021,date,0,0,629303691,E00167103,E00167103,2021 output areas,150,521,0,Number of households,0,Number of households,1000000,0,20100,Value,125,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303691d0d20100,521,913
522,2021,2021,2021,date,0,0,629303692,E00167104,E00167104,2021 output areas,150,522,0,Number of households,0,Number of households,1000000,0,20100,Value,105,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303692d0d20100,522,913
523,2021,2021,2021,date,0,0,629303693,E00167105,E00167105,2021 output areas,150,523,0,Number of households,0,Number of households,1000000,0,20100,Value,108,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303693d0d20100,523,913
524,2021,2021,2021,date,0,0,629303694,E00167106,E00167106,2021 output areas,150,524,0,Number of households,0,Number of households,1000000,0,20100,Value,152,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303694d0d20100,524,913
525,2021,2021,2021,date,0,0,629303695,E00167107,E00167107,2021 output areas,150,525,0,Number of households,0,Number of households,1000000,0,20100,Value,133,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303695d0d20100,525,913
526,2021,2021,2021,date,0,0,629303696,E00167110,E00167110,2021 output areas,150,526,0,Number of households,0,Number of households,1000000,0,20100,Value,208,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303696d0d20100,526,913
527,2021,2021,2021,date,0,0,629303697,E00167111,E00167111,2021 output areas,150,527,0,Number of households,0,Number of households,1000000,0,20100,Value,154,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303697d0d20100,527,913
528,2021,2021,2021,date,0,0,629303698,E00167113,E00167113,2021 output areas,150,528,0,Number of households,0,Number of households,1000000,0,20100,Value,139,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303698d0d20100,528,913
529,2021,2021,2021,date,0,0,629303699,E00167114,E00167114,2021 output areas,150,529,0,Number of households,0,Number of households,1000000,0,20100,Value,132,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303699d0d20100,529,913
530,2021,2021,2021,date,0,0,629303700,E00167116,E00167116,2021 output areas,150,530,0,Number of households,0,Number of households,1000000,0,20100,Value,112,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303700d0d20100,530,913
531,2021,2021,2021,date,0,0,629303701,E00167118,E00167118,2021 output areas,150,531,0,Number of households,0,Number of households,1000000,0,20100,Value,119,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303701d0d20100,531,913
532,2021,2021,2021,date,0,0,629303702,E00167119,E00167119,2021 output areas,150,532,0,Number of households,0,Number of households,1000000,0,20100,Value,127,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303702d0d20100,532,913
533,2021,2021,2021,date,0,0,629303703,E00167121,E00167121,2021 output areas,150,533,0,Number of households,0,Number of households,1000000,0,20100,Value,232,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303703d0d20100,533,913
534,2021,2021,2021,date,0,0,629303704,E00167122,E00167122,2021 output areas,150,534,0,Number of households,0,Number of households,1000000,0,20100,Value,133,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303704d0d20100,534,913
535,2021,2021,2021,date,0,0,629303705,E00167123,E00167123,2021 output areas,150,535,0,Number of households,0,Number of households,1000000,0,20100,Value,102,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303705d0d20100,535,913
536,2021,2021,2021,date,0,0,629303706,E00167124,E00167124,2021 output areas,150,536,0,Number of households,0,Number of households,1000000,0,20100,Value,122,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303706d0d20100,536,913
537,2021,2021,2021,date,0,0,629303707,E00167125,E00167125,2021 output areas,150,537,0,Number of households,0,Number of households,1000000,0,20100,Value,75,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303707d0d20100,537,913
538,2021,2021,2021,date,0,0,629303708,E00167126,E00167126,2021 output areas,150,538,0,Number of households,0,Number of households,1000000,0,20100,Value,151,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303708d0d20100,538,913
539,2021,2021,2021,date,0,0,629303709,E00167128,E00167128,2021 output areas,150,539,0,Number of households,0,Number of households,1000000,0,20100,Value,86,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303709d0d20100,539,913
540,2021,2021,2021,date,0,0,629303710,E00167131,E00167131,2021 output areas,150,540,0,Number of households,0,Number of households,1000000,0,20100,Value,63,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303710d0d20100,540,913
541,2021,2021,2021,date,0,0,629303711,E00167133,E00167133,2021 output areas,150,541,0,Number of households,0,Number of households,1000000,0,20100,Value,75,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303711d0d20100,541,913
542,2021,2021,2021,date,0,0,629303712,E00167134,E00167134,2021 output areas,150,542,0,Number of households,0,Number of households,1000000,0,20100,Value,128,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303712d0d20100,542,913
543,2021,2021,2021,date,0,0,629303713,E00167135,E00167135,2021 output areas,150,543,0,Number of households,0,Number of households,1000000,0,20100,Value,145,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303713d0d20100,543,913
544,2021,2021,2021,date,0,0,629303714,E00167136,E00167136,2021 output areas,150,544,0,Number of households,0,Number of households,1000000,0,20100,Value,90,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303714d0d20100,544,913
545,2021,2021,2021,date,0,0,629303715,E00167137,E00167137,2021 output areas,150,545,0,Number of households,0,Number of households,1000000,0,20100,Value,118,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303715d0d20100,545,913
546,2021,2021,2021,date,0,0,629303716,E00167142,E00167142,2021 output areas,150,546,0,Number of households,0,Number of households,1000000,0,20100,Value,242,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303716d0d20100,546,913
547,2021,2021,2021,date,0,0,629303717,E00167143,E00167143,2021 output areas,150,547,0,Number of households,0,Number of households,1000000,0,20100,Value,105,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303717d0d20100,547,913
548,2021,2021,2021,date,0,0,629303718,E00167144,E00167144,2021 output areas,150,548,0,Number of households,0,Number of households,1000000,0,20100,Value,43,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303718d0d20100,548,913
549,2021,2021,2021,date,0,0,629303719,E00167145,E00167145,2021 output areas,150,549,0,Number of households,0,Number of households,1000000,0,20100,Value,81,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303719d0d20100,549,913
550,2021,2021,2021,date,0,0,629303720,E00167146,E00167146,2021 output areas,150,550,0,Number of households,0,Number of households,1000000,0,20100,Value,170,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303720d0d20100,550,913
551,2021,2021,2021,date,0,0,629303721,E00167147,E00167147,2021 output areas,150,551,0,Number of households,0,Number of households,1000000,0,20100,Value,126,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303721d0d20100,551,913
552,2021,2021,2021,date,0,0,629303722,E00167148,E00167148,2021 output areas,150,552,0,Number of households,0,Number of households,1000000,0,20100,Value,103,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303722d0d20100,552,913
553,2021,2021,2021,date,0,0,629303723,E00167149,E00167149,2021 output areas,150,553,0,Number of households,0,Number of households,1000000,0,20100,Value,216,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303723d0d20100,553,913
554,2021,2021,2021,date,0,0,629303724,E00167151,E00167151,2021 output areas,150,554,0,Number of households,0,Number of households,1000000,0,20100,Value,196,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303724d0d20100,554,913
555,2021,2021,2021,date,0,0,629303725,E00167152,E00167152,2021 output areas,150,555,0,Number of households,0,Number of households,1000000,0,20100,Value,278,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303725d0d20100,555,913
556,2021,2021,2021,date,0,0,629303726,E00167154,E00167154,2021 output areas,150,556,0,Number of households,0,Number of households,1000000,0,20100,Value,153,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303726d0d20100,556,913
557,2021,2021,2021,date,0,0,629303727,E00167157,E00167157,2021 output areas,150,557,0,Number of households,0,Number of households,1000000,0,20100,Value,161,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303727d0d20100,557,913
558,2021,2021,2021,date,0,0,629303728,E00167158,E00167158,2021 output areas,150,558,0,Number of households,0,Number of households,1000000,0,20100,Value,144,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303728d0d20100,558,913
559,2021,2021,2021,date,0,0,629303729,E00167159,E00167159,2021 output areas,150,559,0,Number of households,0,Number of households,1000000,0,20100,Value,158,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303729d0d20100,559,913
560,2021,2021,2021,date,0,0,629303730,E00167161,E00167161,2021 output areas,150,560,0,Number of households,0,Number of households,1000000,0,20100,Value,92,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303730d0d20100,560,913
561,2021,2021,2021,date,0,0,629303731,E00167162,E00167162,2021 output areas,150,561,0,Number of households,0,Number of households,1000000,0,20100,Value,189,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303731d0d20100,561,913
562,2021,2021,2021,date,0,0,629303732,E00167163,E00167163,2021 output areas,150,562,0,Number of households,0,Number of households,1000000,0,20100,Value,105,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303732d0d20100,562,913
563,2021,2021,2021,date,0,0,629303733,E00167164,E00167164,2021 output areas,150,563,0,Number of households,0,Number of households,1000000,0,20100,Value,54,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303733d0d20100,563,913
564,2021,2021,2021,date,0,0,629303734,E00167165,E00167165,2021 output areas,150,564,0,Number of households,0,Number of households,1000000,0,20100,Value,123,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303734d0d20100,564,913
565,2021,2021,2021,date,0,0,629303735,E00167166,E00167166,2021 output areas,150,565,0,Number of households,0,Number of households,1000000,0,20100,Value,123,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303735d0d20100,565,913
566,2021,2021,2021,date,0,0,629303736,E00167168,E00167168,2021 output areas,150,566,0,Number of households,0,Number of households,1000000,0,20100,Value,147,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303736d0d20100,566,913
567,2021,2021,2021,date,0,0,629303737,E00167169,E00167169,2021 output areas,150,567,0,Number of households,0,Number of households,1000000,0,20100,Value,86,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303737d0d20100,567,913
568,2021,2021,2021,date,0,0,629303738,E00167170,E00167170,2021 output areas,150,568,0,Number of households,0,Number of households,1000000,0,20100,Value,77,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303738d0d20100,568,913
569,2021,2021,2021,date,0,0,629303739,E00167171,E00167171,2021 output areas,150,569,0,Number of households,0,Number of households,1000000,0,20100,Value,162,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303739d0d20100,569,913
570,2021,2021,2021,date,0,0,629303740,E00167172,E00167172,2021 output areas,150,570,0,Number of households,0,Number of households,1000000,0,20100,Value,144,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303740d0d20100,570,913
571,2021,2021,2021,date,0,0,629303741,E00167173,E00167173,2021 output areas,150,571,0,Number of households,0,Number of households,1000000,0,20100,Value,140,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303741d0d20100,571,913
572,2021,2021,2021,date,0,0,629303742,E00167174,E00167174,2021 output areas,150,572,0,Number of households,0,Number of households,1000000,0,20100,Value,110,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303742d0d20100,572,913
573,2021,2021,2021,date,0,0,629303743,E00167175,E00167175,2021 output areas,150,573,0,Number of households,0,Number of households,1000000,0,20100,Value,122,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303743d0d20100,573,913
574,2021,2021,2021,date,0,0,629303744,E00167178,E00167178,2021 output areas,150,574,0,Number of households,0,Number of households,1000000,0,20100,Value,139,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303744d0d20100,574,913
575,2021,2021,2021,date,0,0,629303745,E00167179,E00167179,2021 output areas,150,575,0,Number of households,0,Number of households,1000000,0,20100,Value,95,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303745d0d20100,575,913
576,2021,2021,2021,date,0,0,629303746,E00167181,E00167181,2021 output areas,150,576,0,Number of households,0,Number of households,1000000,0,20100,Value,44,A,Normal Value,F,Free (free for publication),Nm-2059d1d32336e0d629303746d0d20100,576,913
